gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GMFB,3961.1787,-0.3602789016499036,0.119547983547876,-3.367590049891273,0.0007582825817651,0.0187056012238925
GMFG,41.422718,-0.0195810525026339,0.0894410714055532,-0.3569683389161545,0.7211155081770813,0.8606319449121165
GMIP,110.38907,0.1873826226848277,0.135060956329461,2.249770884587237,0.0244634931462776,0.1253538813874203
GML,1.8804631,-0.0790862863661232,0.1485804942662035,-2.222202342916057,0.0262696342052008,0.1302477303030048
GMNC,18.056652,-0.0246443813971541,0.106575688555859,-0.7126986529359574,0.4760322502289456,0.6942413885433004
GMNN,156.43,-0.0856384367414528,0.1127841818137556,-1.3677846767799562,0.1713794854872414,0.3945224104260865
GMPPA,140.24188,0.1999358804908751,0.0815398753209511,3.020455726391795,0.0025239460493189,0.0344841392191999
GMPPB,118.767654,0.0650441685434478,0.0682856745894907,1.1927184124764003,0.2329796721113122,0.4696694258860398
GMPR,140.38417,0.3316569710297405,0.2373542844228018,2.605778809515056,0.0091665635989841,0.0716413307386933
GMPR2,609.04596,-0.0031816246269092,0.0493086759881197,0.0595616348977897,0.9525047750088949,0.9797017221377876
GMPS,1215.915,-0.1227557887867686,0.0753812204024978,-2.1457403089304306,0.0318937033087034,0.1462423682057666
GNA11,1496.7811,0.0289376457560125,0.0628847646259791,0.7528581314994457,0.4515351699897239,0.6747052316365062
GNA12,1763.6239,-0.0112044137319976,0.0772932598233839,-0.1348512762974679,0.8927294634403542,0.9530195413907402
GNA13,2106.1062,-0.3830787116379954,0.1325886816627259,-3.526791638153925,0.0004206276392145,0.0145765034632446
GNA14,211.91429,0.2176987566577333,0.1338874853644059,2.4844122181429085,0.0129765497019593,0.0869700305966466
GNA14-AS1,0.059824467,-0.0018182406820402,0.1103415293535312,-0.0644274482868222,0.9486298748512634,
GNA15,68.55289,-0.0556338515898731,0.0940646077913756,-0.9450537001292244,0.3446314611388922,0.5841001833290201
GNAI1,1878.1102,-0.2599352532779745,0.1446970639435872,-2.5216375345094804,0.0116810002164201,0.0821843022547371
GNAI2,1819.1449,-0.0324002828213526,0.0746939488933426,-0.5402818012759849,0.589002706914285,0.776064938977199
GNAI3,802.09204,-0.0370526595374769,0.0600238448263193,-0.7415501447272017,0.458359939384096,0.6804087393456902
GNAL,1732.6154,0.0160919595344704,0.0811156638307706,0.3893135007990714,0.6970442503694453,0.8456383254101711
GNAO1,6701.0073,-0.0843662245277772,0.0604251359249504,-1.0421840551812969,0.2973263540440624,0.5390518421303611
GNAQ,7103.7983,-0.297447918387932,0.0743231253845626,-3.7251291112178926,0.0001952152804702,0.0094423797642496
GNAS,15848.105,-0.0095195827632833,0.0668728483482495,0.7844972606312588,0.4327483886890556,0.6595101739788863
GNAS-AS1,4.790346,0.1463577907674354,0.2204693780855447,2.14208365031821,0.0321867513106398,0.1470182701629013
GNAT1,1.692244,0.0739275607643597,0.1369482437318462,1.803471176375612,0.0713142482081727,0.2367648807099304
GNAT2,1.473603,0.0029942304837025,0.1031868990483646,0.0893863013267277,0.928774909848302,0.9693616593078126
GNAT3,0.5299463,0.0336955127851635,0.114725679870393,1.5427689294057956,0.1228868506721074,0.3282492897274846
GNAZ,1586.7703,-0.1851209126339262,0.0558763090446451,-3.5375897384238053,0.0004037969430908,0.0142467388423533
GNB1,10289.144,-0.1507842154847458,0.0696169135929388,-2.3203652527343896,0.0203211269225372,0.1125013171815215
GNB1L,73.73555,0.0346020874381921,0.081339939358279,0.6250520538813713,0.5319368945488971,0.7367420774667767
GNB2,1313.4878,0.122764067326659,0.0833859880971528,1.671185327972927,0.0946850773664267,0.2822228450419471
GNB3,51.245506,0.5128563638214064,0.2832537880921098,2.920928443985626,0.0034898997294859,0.0411643695632591
GNB4,892.5174,-0.0535867177908666,0.0876113373612275,-1.1538298900738824,0.2485699172685835,0.4880599331708963
GNB5,1410.243,-0.0051382730807803,0.0798543719351082,-0.2509929046935121,0.8018195948765307,0.9063879969301036
GNE,648.04175,-0.0663338127855528,0.0491754906234414,-1.5290704226535747,0.1262469867694245,0.3330774515327729
GNG10,242.46573,-0.156693880060701,0.0948436914195051,-2.298725383977413,0.0215205381688634,0.1161441982442232
GNG11,83.655495,0.2752134568661484,0.1508481867815871,2.746333948612928,0.0060265384831783,0.0562110404252041
GNG12,689.81793,-0.1208262136767673,0.1374145304970051,-1.7100482632942566,0.0872569486516149,0.2679262243133996
GNG12-AS1,4.382944,0.4721283926441996,0.2576861885256934,3.005819656757275,0.0026486603672541,0.0355328657978863
GNG13,41.45653,-0.0125074975097329,0.0958874179004956,-0.2751701440018293,0.7831855235012947,0.8956069950580936
GNG14,0.023553653,0.0007847470554897,0.1276612534357747,0.0171579899301882,0.9863105764302552,
GNG2,2197.8884,-0.0034538436652704,0.0849836488610464,-0.4115233876910871,0.6806887955537775,0.8352865010608076
GNG3,1387.4036,-0.0345724141176552,0.0952710237347962,-0.5403940779788028,0.5889252909909071,0.776064938977199
GNG4,505.68964,0.2280892037947497,0.1516084999723702,2.48162739886829,0.0130783949911918,0.0872633735077005
GNG5,142.69302,0.0071807996845136,0.0791630278046928,0.1763102344636596,0.8600502220442089,0.9364826740259315
GNG7,2525.506,0.0104220455852899,0.0663082540327604,0.441935048264131,0.6585362077069103,0.8219016021848037
GNG8,5.190619,-0.0227860878274978,0.1037592317576429,-0.5838227115250932,0.5593395964459329,0.7557644522366999
GNGT1,0.0057789655,0.0034961266821463,0.1351275629091614,0.0313741850973523,0.9749711283215308,
GNGT2,14.710119,0.0530817837133515,0.108589838906986,1.0451377364438903,0.2959593152653599,0.5380203123160174
GNL1,3016.4312,-0.0746531638825405,0.0631714215653846,-0.9228733956858534,0.3560731863837583,0.5946708000009172
GNL2,349.7392,-0.0202765018502983,0.0563392374936128,-0.4167432082206642,0.6768662463436375,0.8330363221635393
GNL3,639.311,-0.0693797613216774,0.0720386750405687,-1.2968048834403545,0.1946983300080976,0.4237508903551739
GNL3L,963.9463,-0.0860980631826552,0.0437120082575113,-2.158539884692956,0.0308858809058485,0.1436498374999659
GNLY,14.5477295,0.0329240579663888,0.1082778081036752,0.872057076530508,0.3831772409262491,0.6199721241366952
GNMT,14.884857,0.843654013550711,0.2256976752283831,4.401619288333872,1.0744596829444087e-05,0.0022464991195321
GNPAT,695.9397,-0.1274535116237389,0.0551309181082149,-2.6439261719195843,0.0081950528646702,0.0675478737059728
GNPDA1,557.5642,-0.1525275336554137,0.0704024452626714,-2.637181374425244,0.0083598119962773,0.0683201370185565
GNPDA2,422.8299,-0.1082368740063697,0.0886651541633854,-1.6707286474446057,0.0947752877122524,0.2823516227975559
GNPNAT1,504.83957,-0.2036822053241787,0.0916363251498919,-2.86223680600443,0.0042066247766204,0.0460887248097854
GNPTAB,2307.1443,-0.1497497249049511,0.0715661977235456,-2.562801383969831,0.0103831427307671,0.0768563679581459
GNPTG,639.3113,0.0226315808072134,0.0587244389904439,0.3934692574369548,0.6939729257309477,0.8436705399296376
GNRH1,41.45658,0.1146300246681867,0.1217007696153402,1.674530098699268,0.0940264641421117,0.2809917728784226
GNRH2,4.090151,0.057638374667566,0.1231316454193933,1.5089476186309505,0.1313121694430691,0.3408272113220938
GNRHR,0.10590157,0.0032874950309123,0.1092433955893964,0.1129158869942483,0.9100972408852956,
GNRHR2,86.16354,-0.0807459291012103,0.097944334681864,-1.3210094045846434,0.1864982284349849,0.4139485389937537
GNS,1305.4797,-0.0249104287082606,0.0478603165995194,-0.3371735058757494,0.7359861083520505,0.8693544184344287
GOLGA1,617.8554,0.0635563253529827,0.0516764796722126,1.5215489785754472,0.1281221300711544,0.3362523669273213
GOLGA2,1144.861,0.0511016039392923,0.0543438087631963,1.286868519023814,0.198140119607145,0.4277371088170797
GOLGA2P10,47.422863,0.1116039398291195,0.1305131538526845,1.6529907685386984,0.098332742360586,0.2880566691901733
GOLGA2P11,0.21270403,0.0065286604350298,0.1088801332040455,0.2751870365259699,0.7831725459870731,
GOLGA2P2Y,0.004408689,-0.0003968375616959,0.135968020281986,-0.0067199782504969,0.9946382734592653,
GOLGA2P3Y,0.004408689,-0.0003968375616959,0.135968020281986,-0.0067199782504969,0.9946382734592653,
GOLGA2P5,56.921444,0.7319780391551853,0.1724314837964721,4.807734155656581,1.526505723181056e-06,0.0008245049396649
GOLGA2P6,4.081955,0.0205387092862486,0.1014151476042781,0.5001456509602,0.6169725238808454,0.7935334741868783
GOLGA2P7,153.73311,0.0533702669152263,0.0817225723833562,0.9497169243269168,0.3422561078339098,0.5817748498709127
GOLGA2P9,0.84358996,0.0541790113969009,0.1263410299165731,2.0821097033734466,0.0373324504290039,0.1609402472672751
GOLGA3,2498.9456,0.0443403114732501,0.0599332753926152,0.807414772151608,0.4194275590102831,0.6496034142501388
GOLGA4,4491.977,-0.0727524262383289,0.0658833952094197,-1.431970256619932,0.1521523337224012,0.3692539314879817
GOLGA5,783.2102,-0.0883089615203173,0.061810633157085,-1.7616439290290298,0.0781294768996502,0.2505119017521018
GOLGA6A,4.5953298,0.7656611113824293,0.3818533584548523,3.13392454467801,0.0017248520364477,0.0284245678187448
GOLGA6B,7.8125415,0.651373748766279,0.304582613659639,3.183627488928097,0.0014544205016936,0.0258747213527491
GOLGA6C,13.195303,0.0094483399737237,0.1009106197050049,0.2377990839297118,0.8120369292109038,0.911977203242124
GOLGA6D,0.36320078,0.0073919690914348,0.1087523392623091,0.4633200646576998,0.6431349657589318,
GOLGA6L1,0.9305607,-0.0172467781314361,0.1088342439372886,-0.7903172049020055,0.4293425414789797,0.6571837449267661
GOLGA6L10,16.027746,0.0321844663693565,0.1048923344550799,0.7571608106746919,0.4489535255963843,0.6726066181045173
GOLGA6L17P,2.4299932,0.7239253801547354,0.4762415535087875,2.9444113011773814,0.0032356967868142,0.0395845655278951
GOLGA6L2,0.07809196,-0.001499744915025,0.1216653682901483,-0.0726175098486221,0.9421104926628344,
GOLGA6L22,2.6912065,-0.0201832946108297,0.1078742932389857,-0.7256260382295459,0.4680680542180694,0.6878414711290821
GOLGA6L3,9.073843,0.7054695501163677,0.3418850407458708,3.1472771261530386,0.0016479868777856,0.0277673076525633
GOLGA6L4,34.916504,0.0543626255083013,0.1069540615469363,1.0483340716039151,0.2944847170553546,0.5366389303518396
GOLGA6L5P,111.54224,0.1437428684402037,0.1471194753871853,1.9306071756253087,0.0535316498174618,0.1998453931268111
GOLGA6L6,0.16736726,0.0039282730882345,0.10887781478803,0.1847972330209887,0.8533880782112171,
GOLGA6L9,100.69729,0.100407498684095,0.1073671421883255,1.5133621200040357,0.1301877014165695,0.3391429968065729
GOLGA7,1316.5677,-0.3664149616596002,0.1605138916259618,-3.10356187797736,0.0019120624647003,0.0298279741020626
GOLGA7B,1068.2424,0.0150525783265814,0.0678104490530883,0.1070748307805883,0.9147296144813816,0.9625211722494594
GOLGA8A,1650.4982,0.571645124512856,0.1652995389369095,4.182714188331435,2.880494249616437e-05,0.003562077870796
GOLGA8B,1342.0815,0.4162824896217587,0.2227566465530982,2.996032947107237,0.0027351687956249,0.0362732178405224
GOLGA8CP,0.20212373,-0.0028903452619692,0.1196168986610991,-0.2097710489444969,0.83384636990891,
GOLGA8DP,0.059594456,-0.000695082122231,0.1229637940934092,-0.0157190159204683,0.987458556360416,
GOLGA8EP,0.10713885,0.0030787460593149,0.1211190575159574,0.1090553938051105,0.9131585543857048,
GOLGA8F,0.5097857,-0.0104289300895077,0.1094327207300093,-0.7092959093919222,0.4781408663654326,0.69613346640988
GOLGA8G,0.5097857,-0.0104289300895077,0.1094327207300093,-0.7092959093919222,0.4781408663654326,0.69613346640988
GOLGA8H,31.339455,0.0291603083045975,0.0946122238907313,0.5690532439475522,0.5693200072846173,0.7624039580329673
GOLGA8IP,3.3723311,0.0749403587903526,0.1346861875731432,1.7024865915668277,0.0886641899019655,0.2704632592799644
GOLGA8J,13.319289,0.02023725747462,0.0953447766684441,0.4150685678014885,0.6780917086478395,0.833856422381529
GOLGA8K,21.901972,0.1010364479842325,0.1210671697422605,1.5552856376346027,0.1198780563821718,0.3240308314427318
GOLGA8M,154.2878,-0.0459025450699922,0.0879958688859385,-0.8146630877568426,0.4152651877064744,0.6462998228412659
GOLGA8N,195.38861,0.0955501479771132,0.1128772547597344,1.488063878807311,0.1367340482466231,0.3491295406186625
GOLGA8O,54.31268,0.0116784538015679,0.0922511252415525,0.2354415650423865,0.8138660283772856,0.9129872326901644
GOLGA8Q,13.669973,0.0212702343077275,0.1021736256279637,0.5201353468963607,0.6029692436537872,0.7843823506913669
GOLGA8R,74.5397,0.273330464351816,0.1941415772018612,2.520020079286097,0.0117348140001538,0.0823218616004956
GOLGA8S,70.023315,-0.0929953578937536,0.1488803869979404,-1.7938365967251926,0.0728392537804274,0.240003942756765
GOLGA8T,3.1117513,0.2365412379884544,0.4958321134562006,2.474712922207399,0.013334331084162,0.088110387743851
GOLGB1,6957.152,-0.0871636908166727,0.0537702148236593,-1.9348623501257969,0.0530071894145125,0.1984733894440538
GOLIM4,1759.6388,-0.0992374693224951,0.0959646819460467,-1.5783200347695348,0.1144921055132178,0.3150368551495746
GOLM1,2061.277,-0.0678548481831992,0.0561639169740298,-1.1236462271426984,0.2611631368691869,0.5010605361640637
GOLPH3,1083.3075,-0.1026583817661582,0.0521123970632766,-2.3087206053988445,0.0209590901703047,0.1148633374183541
GOLPH3L,458.58905,-0.1284243051945014,0.0931849580271725,-1.8999522107245224,0.057439391381229,0.2080965405182132
GOLT1A,11.802354,0.7774635469505788,0.2046723104512681,4.415670210100833,1.006975077610188e-05,0.0022355734908849
GOLT1B,757.7578,-0.0784885459050089,0.088975441495591,-1.288284909401438,0.1976468042044581,0.4274058328530288
GON4L,1744.6387,0.1129604521904608,0.0448472031039015,2.7644085590019807,0.0057026087903476,0.0547344749275276
GON7,81.87608,-0.113558032872051,0.0989389078248318,-1.7120951641318978,0.0868791324187842,0.2671416578738328
GOPC,1728.705,-0.2596768650297999,0.0789126365197861,-3.4128858222448506,0.0006427886690875,0.0176304604476791
GORAB,175.78459,-0.0450797204922341,0.0601430921385617,-0.9011069458594932,0.3675314602228241,0.6052554858888392
GORASP1,711.7373,0.0133752493785504,0.0462647889024294,0.3150529845342306,0.7527214248756673,0.8785406429363479
GORASP2,754.7657,-0.0521065295504646,0.0497710740050087,-1.1822870359140945,0.2370918277953209,0.4743554677826982
GOSR1,1136.4879,-0.0888155330010649,0.0294398521493236,-3.1484815233671983,0.0016412109822002,0.0276725447504036
GOSR2,884.61993,0.1487388602208235,0.0359785831978595,4.356916399643193,1.3190762076689448e-05,0.0024955467749339
GOT1,2911.387,-0.0039582268883731,0.0869666774222251,-0.2715607639556739,0.785959771820707,0.897199517176745
GOT1L1,2.5089688,0.1579925929851126,0.3118958646946363,2.4464286262815715,0.0144279360898397,0.0919240427374687
GOT2,2287.1443,-0.0589382806595035,0.0780584499831373,-0.996916874872375,0.318804859992668,0.5602865541032745
GP1BA,0.79064184,0.1343154837801629,0.286728988591661,3.0478197360611508,0.0023050815804814,0.0328243028764919
GP1BB,217.7128,0.0388506589153774,0.0885677683566541,0.7591533361647819,0.4477608365893946,0.6716831879086835
GP2,0.027361862,0.0057275825351033,0.1282958821794097,0.2177676336730807,0.8276101639336275,
GP5,3.0223167,0.0883343615224008,0.1467930150047043,1.8264821718209536,0.0677776643089241,0.2300782622704888
GP6,37.705437,0.3633649148178868,0.2639680638948154,2.6396222452429914,0.0082998483658287,0.0680383680265324
GP9,0.595503,-0.0341690905500843,0.1239095057568311,-1.4457877886714725,0.148236732190341,0.3644785063791776
GPA33,2.6171849,0.0497072873601737,0.1142310350579502,1.1688992895047083,0.2424442098176661,0.4802648093974351
GPAA1,617.1181,0.0104402308631847,0.0631380334338021,0.0496740378887577,0.9603821456743256,0.983026112580716
GPALPP1,793.85565,-0.0593765292848775,0.0484881893232585,-1.3733261992505643,0.1696509613506643,0.3925087769256055
GPAM,932.6806,-0.0461894972014306,0.0908419633875953,-0.8489687229583966,0.3958986963781189,0.6299508594620572
GPANK1,161.20453,0.045856931549114,0.0577072410869156,0.9324546447046344,0.3511016157750396,0.5904198293831802
GPAT2,55.67167,-0.1526546334612675,0.1756396108721098,-2.0376998781232847,0.0415799563931808,0.1720092788161835
GPAT3,93.99171,0.067723045122271,0.1148860101312864,1.2567511558528184,0.2088437578545826,0.4422996007026935
GPAT4,981.84595,0.0703749364405811,0.0419942119451777,1.8149032621153784,0.069538777156039,0.233385696148645
GPATCH1,306.41492,0.0385613312097943,0.0390922150115051,1.0424613029529528,0.2971978575072785,0.5389870555423911
GPATCH11,779.74005,-0.2673721181586175,0.0857394211724516,-3.496765287006523,0.000470935984399,0.0155662859160543
GPATCH2,678.7371,-0.0458788141947811,0.0584025592978673,-0.9905824824062311,0.3218894949516482,0.5635001016541531
GPATCH2L,2930.7751,-0.1197583943523476,0.0376022718083609,-2.969379312392256,0.002984020025999,0.0379952565790566
GPATCH3,175.80966,0.005098714499881,0.0630258361858012,0.0971518086586468,0.9226058380515684,0.9661545707315652
GPATCH4,344.47647,-0.0403471616891204,0.0700064019071485,-0.8014694187668693,0.4228599412680465,0.6519542998490344
GPATCH8,1918.0767,0.2167331616238466,0.0639211404529959,4.017648388325445,5.878181953811481e-05,0.005079843189396
GPBAR1,2.5711603,0.5015476421464569,0.3193579099338481,2.948491035880634,0.0031932940048732,0.0393743439414149
GPBP1,3234.2522,-0.2942961704568627,0.0790110239662923,-3.7062860079794366,0.0002103207819674,0.0098314735959779
GPBP1L1,1406.7032,-0.1641692297643447,0.0508702703408262,-3.5027453154231143,0.0004604895321586,0.0154097242189081
GPC1,1390.8535,0.3393078994799406,0.1354614016488764,3.372500624786602,0.0007448891748272,0.0186626196074821
GPC2,23.031988,0.1789633231611045,0.1807462182126586,2.129634118841983,0.0332018319448707,0.1501487702125748
GPC3,9.702136,0.3908965340974726,0.363728934020638,2.5493962680307405,0.0107909608033872,0.0786968100377222
GPC3-AS1,0.021318825,-0.000633636688908,0.1292068473609453,-0.0147057197823527,0.988266956126172,
GPC4,265.07907,0.0206011590705945,0.0771926314529593,0.4582510951177805,0.6467720549142695,0.8136121551531494
GPC5,336.97226,0.116703233360505,0.1074796665089095,1.664715995131889,0.0959694302998044,0.2842394639340092
GPC5-AS1,0.38744065,-0.009557315283838,0.1095137841864328,-0.6394127555907007,0.522554453111067,
GPC5-AS2,0.029928636,0.0002786666497213,0.1265849835953859,0.0133665526805211,0.9893353515520898,
GPC6,198.62384,-0.0732187370677356,0.0936918615660522,-1.2158097625158577,0.2240573990280965,0.459769253490872
GPC6-AS1,0.10030384,-0.0021931751729297,0.1093993644998521,-0.0810127394832063,0.9354318211648396,
GPC6-AS2,0.031479247,-0.0008429246572491,0.1114302492493826,-0.0216913609843368,0.9826941550887812,
GPCPD1,1233.2683,-0.0194425308290678,0.0853556295330113,-0.2052332539193639,0.8373898895130696,0.9255154138400068
GPD1,125.024506,0.0025199456870841,0.1006992913442141,0.047623072797719,0.962016643456044,0.9837996974810967
GPD1L,1671.2493,-0.1897656368422389,0.1073161569526933,-2.431232460747334,0.0150475567495015,0.0944075211889986
GPD2,1792.535,-0.1273123192319191,0.0752426441125171,-1.9626778298123373,0.0496836207986871,0.1909748521227608
GPER1,57.324886,0.2338602500933566,0.2389361122015378,2.303489989294492,0.0212512897616464,0.1156587878042201
GPHA2,0.2923679,0.0060317845038041,0.1083695125558486,0.3345243283847351,0.737983935874537,
GPHB5,1.6388222,-0.0269685606463326,0.1087909670450721,-0.8621715383094891,0.3885931293242117,0.6243214388681267
GPHN,1167.0101,0.0159759680106184,0.0382989366948288,0.4545425531481564,0.6494383714956247,0.8155145684083502
GPI,6379.977,-0.0798335055200235,0.085451081478076,0.3020819365545765,0.7625896021296398,0.8849427853353709
GPIHBP1,189.84544,-0.0493054076972798,0.1212741340506089,-1.674583202277816,0.094016037304954,0.2809917728784226
GPKOW,431.86798,-0.0051983846007476,0.0571085073259559,-0.0110624862545791,0.9911735930409687,0.9961487396994751
GPLD1,543.7906,0.1303316773830559,0.1009605041395331,1.8192361419959189,0.0688754110750483,0.2323369077703177
GPM6A,17002.467,0.6489683619668343,0.1564498294499475,-1.4146491378789,0.1571713939820982,0.3767691393003965
GPM6B,18941.074,0.5562759705246256,0.1629446711261583,-2.822957352170957,0.0047582900759313,0.0494923963871876
GPN1,351.38425,-0.0731131185751943,0.0780270857679601,-1.3533801017720604,0.1759342309674181,0.4001557214829458
GPN2,216.34373,0.1317287189111491,0.0581948428836347,2.56505781036206,0.0103158615921834,0.0765781056173454
GPN3,173.74834,-0.0700073665959462,0.0772273733102714,-1.275116534638435,0.202267997794769,0.4334546185350441
GPNMB,559.3789,-0.247075598709121,0.7187398469725244,-2.5203260307645974,0.0117246179635454,0.0822743562529517
GPR1,2.180098,-0.0119606161453008,0.1049948371009786,-0.3788648642122195,0.704788216832025,0.8508080303335211
GPR1-AS,0.09063182,0.000357993277519,0.1217236018470384,0.0373673227387111,0.970192127141937,
GPR101,0.7264937,4.698581224786252,0.2907206531403369,-1.059555049809452,0.2893470723779211,0.5314317572724285
GPR107,2029.6704,0.0249485974651973,0.0401756825197019,0.6870707545851288,0.4920381425465582,0.7062668290200222
GPR108,313.46347,0.1119350757468731,0.0814515461840521,1.7417965873254135,0.0815440440822508,0.2570868320645901
GPR119,0.03920507,0.0015086593390781,0.1244764440041901,0.0568758650007653,0.9546440801230676,
GPR12,579.4125,-0.1914544788210636,0.1362521159557624,-2.2429243267947503,0.0249016947381856,0.1265199872011815
GPR132,17.745333,0.647555805585137,0.1647818262331147,4.552038500937564,5.312860973254268e-06,0.0015759519827701
GPR135,127.241936,0.1435010112399998,0.1098775415734973,1.9991712488263391,0.0455898282458945,0.1813646383647849
GPR137,527.01666,-0.0042397764479209,0.0649002067201239,-0.1566966016100404,0.8754839655170585,0.9447252869612128
GPR137B,762.80994,-0.0994330350237072,0.0785030448782498,-1.6835286735645814,0.0922727933935361,0.2777895510420363
GPR137C,813.2514,-0.1688401746452179,0.1174251743694309,-2.22994250137471,0.0257512603315464,0.1291421776142303
GPR139,0.55940145,3.587698323744437,0.241563821700574,-1.0383835266572004,0.2990915357883374,0.5406840052462798
GPR141,16.628206,0.0134950773704522,0.1022701437699876,0.3548630146980546,0.7226922175181603,0.8615496366233836
GPR142,1.3355201,-0.0275944332810345,0.1123798470458397,-1.39533265928314,0.1629155478668478,0.3839125018239263
GPR143,54.159534,0.0647640323975277,0.0974374726040611,1.1130173604991325,0.2657009735421519,0.5055029924219878
GPR146,91.465645,0.445475892599896,0.1592703443291749,3.563859414763096,0.0003654417308153,0.0135710486341574
GPR148,0.1926396,-0.0057274019436297,0.109276111100892,-0.2505482771749534,0.8021633751074841,
GPR149,43.885544,0.0644283118802646,0.1078500749988771,1.1449917297661216,0.2522125832739192,0.4919520685719017
GPR15,0.07057751,0.0046435423610943,0.1096595143230028,0.1560753277961672,0.8759736455851298,
GPR150,53.416504,0.0495034618763845,0.1009206363188389,0.9115440174038968,0.3620088040394424,0.5997783433082116
GPR151,6.6472135,-0.0379328533872722,0.1040372136428825,-0.8227818833332814,0.4106320408546779,0.6422507515698053
GPR152,0.2662648,0.0301456007061483,0.1144568519920017,1.4626288937242795,0.1435689525915161,
GPR153,225.09892,0.0255487129765154,0.0926583055243101,0.5448709112872122,0.5858423038074354,0.7745288037845437
GPR155,2604.6812,-0.2030576614354668,0.0992437785946789,-2.39067557395302,0.0168174060502026,0.1007471961440544
GPR156,23.883324,0.1280244593109438,0.1223549110484586,1.8182214512626624,0.0690302926321784,0.2324807536928836
GPR157,3.9937935,0.0888761821067806,0.146592944509471,1.7822817522621326,0.0747032968976258,0.2439257119929405
GPR158,2591.1338,-0.067346947256753,0.0968263890285145,-1.3419300861767256,0.1796186655327822,0.4047357851220257
GPR158-AS1,22.33505,0.0516344886365949,0.1007693767893004,0.940946029888076,0.3467325174284021,0.5862732017067008
GPR160,25.766045,-0.0063110906784667,0.0936317420974041,-0.1324902621092422,0.8945965248374887,0.9539954153064818
GPR161,401.26202,-0.1365075737715738,0.0757334831227863,-2.181814262227653,0.029123243546681,0.1384158639338574
GPR162,1151.4836,0.0105755345023027,0.0816164604638511,0.0427935363560715,0.9658661165119408,0.9852441464455084
GPR17,198.79921,0.0776650970452233,0.1304011995017008,1.513135532931983,0.1302452354661888,0.3391570686621999
GPR171,1.0302587,0.0296595143665467,0.1115568443494959,1.1462220024003484,0.2517033062097249,0.4916698660911484
GPR173,378.16913,0.0707644582342965,0.0596708205449685,1.4791634501590682,0.1390966354648095,0.3519826077212195
GPR174,0.67650354,0.0342445007061721,0.1147967244586484,1.5281234996517814,0.126481877902864,0.3333677139504294
GPR176,743.7246,-0.0521481261415256,0.080167514465034,-1.0306905053175928,0.3026859786392302,0.5442016288757274
GPR179,255.89268,-0.0213943336140717,0.0904529393615745,-0.3537341465982168,0.7235381297310287,0.8619503804905698
GPR18,0.119408414,-0.003797426897056,0.109477505660793,-0.1674405048253617,0.8670234567732951,
GPR180,1043.4124,-0.2226389790303747,0.0979861192411571,-2.775117687008465,0.0055181735519896,0.0538064991275534
GPR182,0.3054979,0.0035697379165643,0.1083018069573425,0.1583639112697297,0.8741700495201413,
GPR183,45.541626,-0.0076497756648399,0.1043405919547172,-0.2456588902397424,0.805946297924903,0.9084961172434476
GPR19,159.13937,-0.0363714071733086,0.0732292944753126,-0.6669856608389577,0.5047812926623163,0.7159610459738769
GPR20,3.4713135,0.0093405061413612,0.1039958099032651,0.2878640236329283,0.773450826732569,0.8899542126690818
GPR21,193.33061,-0.1127842362624293,0.0879960337719597,-1.7852166372845124,0.0742261843593817,0.2429082718064375
GPR22,1017.01935,-0.1685735349852296,0.2048977521734053,-1.912059083595066,0.0558686161731318,0.2050336399559858
GPR25,0.675581,0.0216145246828366,0.1096395857061412,0.9302841561692546,0.3522239789218884,0.5913966136657032
GPR26,1061.9442,-0.0630500508554247,0.1187942890969848,-1.2461259172364385,0.2127181712806976,0.4465347954656868
GPR27,448.47647,-0.0765314874069416,0.0663587715506348,-1.427326056101865,0.1534859335201295,0.3713429186072048
GPR3,47.92396,0.0292083921304884,0.104573120541612,0.6968100699308132,0.4859216633124466,0.7020879991887712
GPR31,0.06495548,-2.492033001678242e-05,0.109675785120807,-0.0185564089035372,0.9851949774978084,
GPR32,0.0042474563,-0.0003935025331399,0.1360949449994881,-0.0067199782504969,0.9946382734592653,
GPR33,0.008304876,-0.0004607286907291,0.1339555940246191,-0.0067199782504969,0.9946382734592653,
GPR34,153.86273,-0.0643890005749342,0.1250774034863395,-1.4858135720604382,0.137328439236013,0.3498445586888656
GPR35,33.689743,0.3176609793513728,0.2381799721410941,2.573602708985268,0.0100645769250398,0.0755220455271497
GPR37,1668.8335,-0.0726603323144463,0.1351745349307146,-1.7838723890532169,0.074444403426232,0.2433903498601276
GPR37L1,2047.136,0.1126205455904146,0.1104055629067018,1.6955413232216077,0.0899727780934292,0.2730411798247598
GPR39,8.026153,0.2669659728736127,0.2265296926230969,2.4808370418125256,0.0131074281019397,0.0873598266311532
GPR4,66.06871,0.4474184343415316,0.3834253163971084,2.605235323787561,0.0091811177846557,0.0716488508149952
GPR42,0.012296357,0.0048338503602103,0.1309443036714564,0.0998438169754013,0.9204683209127088,
GPR45,24.558594,0.1778092480752995,0.1871447125557143,2.09965405801535,0.0357592837266006,0.1569282568626115
GPR50,0.16898313,0.0114860508302801,0.1203329290785845,-0.1717654124901517,0.8636219581720422,
GPR50-AS1,0.076127045,0.0043200076348077,0.109921526951654,0.1404828438664629,0.8882785066769556,
GPR52,102.549446,0.0129507531727037,0.0798121614048445,0.2415352700925057,0.8091402839238029,0.9105528360187912
